investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV003039,03-11-2023,119004,SIP,100000,Gujarat,Delhi,T30,26-35,Male,4.8,Mandate,Verified
INV003039,20-11-2025,119008,Redemption,25000,Gujarat,Delhi,T30,26-35,Male,4.8,Net Banking,Verified
INV003039,30-04-2023,118991,Redemption,10000,Gujarat,Delhi,T30,26-35,Male,4.8,Net Banking,Verified
INV003040,13-10-2025,125358,SIP,3000,Andhra Pradesh,Surat,T30,56+,Male,10.2,Net Banking,Verified
INV003040,20-08-2024,119092,SIP,1000,Andhra Pradesh,Surat,T30,56+,Male,10.2,Net Banking,Verified
INV003040,13-06-2024,125494,Lumpsum,500,Andhra Pradesh,Surat,T30,56+,Male,10.2,Mandate,Verified
INV003040,23-10-2022,125497,Redemption,100000,Andhra Pradesh,Surat,T30,56+,Male,10.2,UPI,Verified
INV003040,26-07-2024,119007,SIP,1000,Andhra Pradesh,Surat,T30,56+,Male,10.2,Cheque,Verified
INV003040,08-02-2023,120848,SIP,10000,Andhra Pradesh,Surat,T30,56+,Male,10.2,UPI,Verified
INV003040,23-01-2025,120841,SIP,50000,Andhra Pradesh,Surat,T30,56+,Male,10.2,Mandate,Verified
INV003040,02-06-2024,125362,SIP,25000,Andhra Pradesh,Surat,T30,56+,Male,10.2,UPI,Verified
INV003040,08-02-2025,125354,Lumpsum,100000,Andhra Pradesh,Surat,T30,56+,Male,10.2,Net Banking,Verified
INV003040,08-09-2022,120717,SIP,100000,Andhra Pradesh,Surat,T30,56+,Male,10.2,UPI,Verified
INV003040,08-03-2025,125362,SIP,3000,Andhra Pradesh,Surat,T30,56+,Male,10.2,Net Banking,Verified
INV003040,18-01-2025,120850,Redemption,100000,Andhra Pradesh,Surat,T30,56+,Male,10.2,UPI,Verified
INV003040,31-05-2022,119847,Redemption,1000,Andhra Pradesh,Surat,T30,56+,Male,10.2,Net Banking,Verified
INV003041,09-03-2025,119008,Redemption,10000,West Bengal,Chennai,T30,56+,Male,18.2,Cheque,Verified
INV003041,25-09-2025,119004,Redemption,3000,West Bengal,Chennai,T30,56+,Male,18.2,UPI,Verified
INV003041,14-01-2024,120505,SIP,3000,West Bengal,Chennai,T30,56+,Male,18.2,Net Banking,Verified
INV003042,10-01-2023,119847,Redemption,500,Kerala,Hyderabad,T30,26-35,Male,4.8,UPI,Verified
INV003042,05-10-2023,120846,SIP,10000,Kerala,Hyderabad,T30,26-35,Male,4.8,Mandate,Verified
INV003042,23-06-2022,119009,SIP,2000,Kerala,Hyderabad,T30,26-35,Male,4.8,Cheque,Verified
INV003042,04-01-2025,120511,Redemption,25000,Kerala,Hyderabad,T30,26-35,Male,4.8,Mandate,Verified
INV003042,05-11-2023,119005,SIP,500,Kerala,Hyderabad,T30,26-35,Male,4.8,Mandate,Verified
INV003042,02-02-2023,125360,Lumpsum,50000,Kerala,Hyderabad,T30,26-35,Male,4.8,UPI,Verified
INV003042,24-02-2023,118989,Lumpsum,100000,Kerala,Hyderabad,T30,26-35,Male,4.8,UPI,Verified
INV003042,07-03-2022,125497,SIP,3000,Kerala,Hyderabad,T30,26-35,Male,4.8,Mandate,Verified
INV003042,07-03-2022,120846,SIP,5000,Kerala,Hyderabad,T30,26-35,Male,4.8,Net Banking,Verified
INV003042,08-09-2023,120505,SIP,50000,Kerala,Hyderabad,T30,26-35,Male,4.8,UPI,Verified
INV003042,27-04-2022,120716,SIP,5000,Kerala,Hyderabad,T30,26-35,Male,4.8,UPI,Verified
INV003042,16-05-2025,125497,SIP,3000,Kerala,Hyderabad,T30,26-35,Male,4.8,Net Banking,Verified
INV003043,21-02-2024,120716,Lumpsum,1000,Telangana,Jaipur,T30,26-35,Female,27.3,UPI,Verified
INV003043,19-05-2025,118989,Redemption,500,Telangana,Jaipur,T30,26-35,Female,27.3,Cheque,Verified
INV003043,15-03-2023,125494,SIP,3000,Telangana,Jaipur,T30,26-35,Female,27.3,Cheque,Verified
INV003043,20-12-2024,125358,Lumpsum,50000,Telangana,Jaipur,T30,26-35,Female,27.3,Net Banking,Verified
INV003043,10-05-2024,119092,SIP,1000,Telangana,Jaipur,T30,26-35,Female,27.3,UPI,Verified
INV003043,19-02-2022,120850,SIP,25000,Telangana,Jaipur,T30,26-35,Female,27.3,Mandate,Verified
INV003043,24-02-2023,119092,Redemption,50000,Telangana,Jaipur,T30,26-35,Female,27.3,Mandate,Verified
INV003043,13-05-2022,119000,SIP,500,Telangana,Jaipur,T30,26-35,Female,27.3,Mandate,Verified
INV003043,23-03-2024,118989,Redemption,2000,Telangana,Jaipur,T30,26-35,Female,27.3,UPI,Verified
INV003043,18-06-2024,119008,Lumpsum,10000,Telangana,Jaipur,T30,26-35,Female,27.3,Mandate,Verified
INV003043,09-01-2024,120509,Lumpsum,25000,Telangana,Jaipur,T30,26-35,Female,27.3,UPI,Verified
INV003043,07-12-2025,120850,Lumpsum,5000,Telangana,Jaipur,T30,26-35,Female,27.3,UPI,Verified
INV003044,17-10-2022,119849,SIP,25000,Tamil Nadu,Hyderabad,T30,46-55,Male,35.1,UPI,Verified
INV003044,13-12-2024,119008,SIP,3000,Tamil Nadu,Hyderabad,T30,46-55,Male,35.1,Net Banking,Verified
INV003044,30-06-2025,119009,SIP,1000,Tamil Nadu,Hyderabad,T30,46-55,Male,35.1,UPI,Verified
INV003044,14-02-2025,125360,Lumpsum,50000,Tamil Nadu,Hyderabad,T30,46-55,Male,35.1,Cheque,Verified
INV003044,22-11-2024,120509,SIP,500,Tamil Nadu,Hyderabad,T30,46-55,Male,35.1,Net Banking,Verified
INV003044,29-01-2024,119553,SIP,3000,Tamil Nadu,Hyderabad,T30,46-55,Male,35.1,Net Banking,Verified
INV003044,04-06-2022,125358,SIP,3000,Tamil Nadu,Hyderabad,T30,46-55,Male,35.1,Cheque,Verified
INV003044,02-12-2022,118632,Lumpsum,500,Tamil Nadu,Hyderabad,T30,46-55,Male,35.1,Mandate,Verified
INV003045,30-09-2022,119001,SIP,3000,Andhra Pradesh,Patna,B30,46-55,Male,30.6,Cheque,Verified
INV003045,23-08-2023,120509,Lumpsum,25000,Andhra Pradesh,Patna,B30,46-55,Male,30.6,UPI,Verified
INV003045,08-02-2023,118991,SIP,100000,Andhra Pradesh,Patna,B30,46-55,Male,30.6,Cheque,Verified
INV003045,19-03-2024,118989,SIP,25000,Andhra Pradesh,Patna,B30,46-55,Male,30.6,Mandate,Verified
INV003046,15-01-2022,125499,Lumpsum,25000,West Bengal,Surat,T30,56+,Male,39.0,UPI,Verified
INV003046,10-12-2024,120716,SIP,100000,West Bengal,Surat,T30,56+,Male,39.0,Cheque,Verified
INV003046,03-06-2022,125356,SIP,1000,West Bengal,Surat,T30,56+,Male,39.0,UPI,Verified
INV003047,12-07-2022,119847,SIP,100000,Andhra Pradesh,Kolkata,T30,36-45,Male,5.2,Cheque,Verified
INV003047,03-08-2025,119004,SIP,25000,Andhra Pradesh,Kolkata,T30,36-45,Male,5.2,UPI,Verified
INV003047,15-12-2024,119847,SIP,1000,Andhra Pradesh,Kolkata,T30,36-45,Male,5.2,Mandate,Verified
INV003047,26-06-2023,119847,SIP,3000,Andhra Pradesh,Kolkata,T30,36-45,Male,5.2,UPI,Verified
INV003047,16-04-2022,119008,SIP,3000,Andhra Pradesh,Kolkata,T30,36-45,Male,5.2,Cheque,Verified
INV003047,08-01-2025,120511,Redemption,3000,Andhra Pradesh,Kolkata,T30,36-45,Male,5.2,Mandate,Verified
INV003048,01-05-2025,119553,Lumpsum,10000,Karnataka,Nagpur,B30,56+,Male,27.6,Cheque,Verified
INV003048,03-11-2025,120716,SIP,1000,Karnataka,Nagpur,B30,56+,Male,27.6,UPI,Verified
INV003048,04-01-2022,125358,SIP,1000,Karnataka,Nagpur,B30,56+,Male,27.6,UPI,Verified
INV003048,08-05-2022,125496,Redemption,2000,Karnataka,Nagpur,B30,56+,Male,27.6,Net Banking,Verified
INV003048,10-09-2024,125501,Redemption,500,Karnataka,Nagpur,B30,56+,Male,27.6,Mandate,Verified
INV003048,24-12-2025,120846,Redemption,100000,Karnataka,Nagpur,B30,56+,Male,27.6,Mandate,Verified
INV003048,12-09-2022,125362,SIP,25000,Karnataka,Nagpur,B30,56+,Male,27.6,Mandate,Verified
INV003048,24-06-2025,119009,SIP,25000,Karnataka,Nagpur,B30,56+,Male,27.6,Cheque,Verified
INV003048,06-10-2024,120507,SIP,100000,Karnataka,Nagpur,B30,56+,Male,27.6,UPI,Verified
INV003049,10-07-2025,119009,SIP,100000,Maharashtra,Jaipur,T30,26-35,Male,17.4,UPI,Verified
INV003049,18-01-2023,125356,Redemption,10000,Maharashtra,Jaipur,T30,26-35,Male,17.4,UPI,Verified
INV003049,22-12-2025,119006,SIP,50000,Maharashtra,Jaipur,T30,26-35,Male,17.4,Net Banking,Verified
INV003049,08-03-2025,119555,Lumpsum,2000,Maharashtra,Jaipur,T30,26-35,Male,17.4,UPI,Verified
INV003049,16-03-2023,120841,SIP,10000,Maharashtra,Jaipur,T30,26-35,Male,17.4,Mandate,Verified
INV003049,15-02-2022,125497,Redemption,3000,Maharashtra,Jaipur,T30,26-35,Male,17.4,Mandate,Verified
INV003050,10-03-2022,120848,Redemption,5000,Rajasthan,Coimbatore,B30,26-35,Male,21.0,Mandate,Verified
INV003050,29-12-2025,119007,SIP,1000,Rajasthan,Coimbatore,B30,26-35,Male,21.0,Cheque,Verified
INV003050,22-10-2023,120509,SIP,25000,Rajasthan,Coimbatore,B30,26-35,Male,21.0,Cheque,Verified
INV003050,15-02-2023,119002,Lumpsum,100000,Rajasthan,Coimbatore,B30,26-35,Male,21.0,Net Banking,Verified
INV003050,08-08-2022,125362,SIP,5000,Rajasthan,Coimbatore,B30,26-35,Male,21.0,Net Banking,Verified
INV003051,16-04-2022,119555,SIP,50000,West Bengal,Indore,B30,56+,Female,9.8,Cheque,Verified
INV003051,01-01-2023,119004,SIP,2000,West Bengal,Indore,B30,56+,Female,9.8,UPI,Verified
INV003051,22-07-2022,120717,SIP,5000,West Bengal,Indore,B30,56+,Female,9.8,Cheque,Verified
INV003051,08-09-2022,125362,SIP,2000,West Bengal,Indore,B30,56+,Female,9.8,UPI,Verified
INV003052,17-08-2023,119005,SIP,50000,Telangana,Pune,T30,46-55,Male,28.4,Cheque,Verified
INV003052,07-12-2022,119009,Redemption,25000,Telangana,Pune,T30,46-55,Male,28.4,Net Banking,Verified
INV003052,17-07-2024,119005,SIP,50000,Telangana,Pune,T30,46-55,Male,28.4,Net Banking,Verified
INV003053,10-05-2023,120846,Lumpsum,25000,West Bengal,Vadodara,B30,18-25,Male,15.5,UPI,Verified
INV003053,22-10-2023,119006,SIP,1000,West Bengal,Vadodara,B30,18-25,Male,15.5,Mandate,Verified
INV003053,05-01-2023,119555,Lumpsum,2000,West Bengal,Vadodara,B30,18-25,Male,15.5,Mandate,Verified
INV003053,24-05-2022,125501,SIP,10000,West Bengal,Vadodara,B30,18-25,Male,15.5,Net Banking,Verified
INV003053,01-03-2024,119847,Lumpsum,3000,West Bengal,Vadodara,B30,18-25,Male,15.5,Mandate,Verified
INV003053,31-12-2023,119000,Redemption,3000,West Bengal,Vadodara,B30,18-25,Male,15.5,UPI,Verified
INV003053,01-03-2024,119553,Lumpsum,500,West Bengal,Vadodara,B30,18-25,Male,15.5,Net Banking,Verified
INV003053,07-02-2024,119002,SIP,50000,West Bengal,Vadodara,B30,18-25,Male,15.5,UPI,Verified
INV003053,26-10-2024,125494,SIP,1000,West Bengal,Vadodara,B30,18-25,Male,15.5,UPI,Verified
INV003054,27-04-2025,118989,SIP,500,Kerala,Mumbai,T30,26-35,Female,7.6,Mandate,Verified
INV003054,08-04-2022,119847,Lumpsum,500,Kerala,Mumbai,T30,26-35,Female,7.6,Mandate,Verified
INV003054,18-03-2025,125354,Redemption,1000,Kerala,Mumbai,T30,26-35,Female,7.6,UPI,Verified
INV003054,19-01-2024,119001,SIP,10000,Kerala,Mumbai,T30,26-35,Female,7.6,Mandate,Verified
INV003054,28-11-2023,120505,SIP,3000,Kerala,Mumbai,T30,26-35,Female,7.6,UPI,Verified
INV003054,10-06-2024,125499,SIP,50000,Kerala,Mumbai,T30,26-35,Female,7.6,Net Banking,Verified
INV003054,04-03-2023,119006,SIP,25000,Kerala,Mumbai,T30,26-35,Female,7.6,UPI,Verified
INV003054,13-11-2023,119555,Redemption,3000,Kerala,Mumbai,T30,26-35,Female,7.6,Net Banking,Verified
INV003054,18-12-2025,119551,SIP,3000,Kerala,Mumbai,T30,26-35,Female,7.6,Mandate,Verified
INV003054,16-12-2025,125499,Redemption,5000,Kerala,Mumbai,T30,26-35,Female,7.6,Mandate,Verified
INV003054,06-06-2022,125360,Redemption,25000,Kerala,Mumbai,T30,26-35,Female,7.6,Net Banking,Verified
INV003054,17-04-2023,125360,Redemption,100000,Kerala,Mumbai,T30,26-35,Female,7.6,UPI,Verified
INV003055,12-06-2024,119001,SIP,100000,Delhi,Bhopal,B30,36-45,Female,36.4,Cheque,Verified
INV003055,13-03-2022,120503,Lumpsum,500,Delhi,Bhopal,B30,36-45,Female,36.4,Mandate,Verified
INV003055,18-11-2022,120505,Lumpsum,1000,Delhi,Bhopal,B30,36-45,Female,36.4,Mandate,Verified
INV003055,25-06-2022,119847,SIP,3000,Delhi,Bhopal,B30,36-45,Female,36.4,UPI,Verified
INV003055,06-12-2022,118632,Lumpsum,10000,Delhi,Bhopal,B30,36-45,Female,36.4,Net Banking,Verified
INV003056,10-06-2025,120503,SIP,100000,Karnataka,Mumbai,T30,26-35,Female,8.1,Mandate,Verified
INV003056,03-08-2022,125362,SIP,2000,Karnataka,Mumbai,T30,26-35,Female,8.1,Net Banking,Verified
INV003056,12-07-2023,120507,SIP,5000,Karnataka,Mumbai,T30,26-35,Female,8.1,UPI,Verified
INV003056,25-12-2025,118989,SIP,2000,Karnataka,Mumbai,T30,26-35,Female,8.1,UPI,Verified
INV003056,06-07-2024,125356,Redemption,500,Karnataka,Mumbai,T30,26-35,Female,8.1,Net Banking,Verified
INV003057,20-10-2022,119000,Redemption,2000,Telangana,Mumbai,T30,18-25,Female,25.4,UPI,Verified
INV003057,23-09-2025,125354,SIP,100000,Telangana,Mumbai,T30,18-25,Female,25.4,Mandate,Verified
INV003057,22-03-2025,125360,SIP,3000,Telangana,Mumbai,T30,18-25,Female,25.4,UPI,Verified
INV003057,18-01-2024,119008,SIP,2000,Telangana,Mumbai,T30,18-25,Female,25.4,Cheque,Verified
INV003057,16-12-2022,120505,SIP,5000,Telangana,Mumbai,T30,18-25,Female,25.4,Cheque,Verified
INV003057,25-04-2022,120717,SIP,25000,Telangana,Mumbai,T30,18-25,Female,25.4,Net Banking,Verified
INV003057,08-05-2022,119551,Lumpsum,1000,Telangana,Mumbai,T30,18-25,Female,25.4,UPI,Verified
INV003058,27-12-2025,120848,SIP,100000,Delhi,Lucknow,B30,18-25,Male,39.7,UPI,Verified
INV003058,06-09-2024,125497,SIP,50000,Delhi,Lucknow,B30,18-25,Male,39.7,UPI,Verified
INV003058,21-04-2025,118991,SIP,100000,Delhi,Lucknow,B30,18-25,Male,39.7,Net Banking,Verified
INV003058,17-07-2024,125496,Lumpsum,10000,Delhi,Lucknow,B30,18-25,Male,39.7,UPI,Verified
INV003058,20-06-2025,119006,SIP,3000,Delhi,Lucknow,B30,18-25,Male,39.7,Net Banking,Verified
INV003059,27-02-2022,120850,Lumpsum,3000,Tamil Nadu,Kolkata,T30,26-35,Female,26.2,Cheque,Verified
INV003059,25-01-2024,120505,Lumpsum,1000,Tamil Nadu,Kolkata,T30,26-35,Female,26.2,Net Banking,Verified
INV003059,25-05-2023,125494,SIP,500,Tamil Nadu,Kolkata,T30,26-35,Female,26.2,Mandate,Verified
INV003059,08-08-2025,125354,SIP,3000,Tamil Nadu,Kolkata,T30,26-35,Female,26.2,Net Banking,Verified
INV003059,04-09-2022,119008,SIP,10000,Tamil Nadu,Kolkata,T30,26-35,Female,26.2,Mandate,Verified
INV003059,10-08-2022,120846,SIP,3000,Tamil Nadu,Kolkata,T30,26-35,Female,26.2,Cheque,Verified
INV003060,17-08-2023,119553,SIP,2000,Gujarat,Mumbai,T30,46-55,Female,6.7,UPI,Verified
INV003060,05-07-2022,119553,Redemption,2000,Gujarat,Mumbai,T30,46-55,Female,6.7,Mandate,Verified
INV003060,01-09-2023,119009,Lumpsum,25000,Gujarat,Mumbai,T30,46-55,Female,6.7,Cheque,Verified
INV003060,31-07-2025,119555,Lumpsum,3000,Gujarat,Mumbai,T30,46-55,Female,6.7,Net Banking,Verified
INV003061,25-05-2022,120507,SIP,5000,Delhi,Bengaluru,T30,26-35,Female,3.6,Net Banking,Verified
INV003061,24-04-2022,119008,SIP,3000,Delhi,Bengaluru,T30,26-35,Female,3.6,Net Banking,Verified
INV003061,21-07-2023,125497,Redemption,500,Delhi,Bengaluru,T30,26-35,Female,3.6,UPI,Verified
INV003061,09-09-2023,125499,SIP,10000,Delhi,Bengaluru,T30,26-35,Female,3.6,UPI,Verified
INV003061,26-02-2025,125354,Redemption,5000,Delhi,Bengaluru,T30,26-35,Female,3.6,Net Banking,Verified
INV003062,01-06-2024,125356,Lumpsum,3000,Telangana,Jaipur,T30,56+,Female,25.2,UPI,Verified
INV003062,26-06-2024,119849,SIP,5000,Telangana,Jaipur,T30,56+,Female,25.2,UPI,Verified
INV003062,23-10-2023,119005,SIP,50000,Telangana,Jaipur,T30,56+,Female,25.2,UPI,Verified
INV003062,26-03-2025,125501,SIP,25000,Telangana,Jaipur,T30,56+,Female,25.2,Net Banking,Verified
INV003062,22-02-2022,119847,Redemption,25000,Telangana,Jaipur,T30,56+,Female,25.2,Cheque,Verified
INV003063,05-01-2022,119003,Lumpsum,3000,Pune,Visakhapatnam,B30,56+,Male,25.8,Net Banking,Verified
INV003063,15-07-2024,125501,SIP,500,Pune,Visakhapatnam,B30,56+,Male,25.8,UPI,Verified
INV003063,11-12-2024,125362,Redemption,10000,Pune,Visakhapatnam,B30,56+,Male,25.8,UPI,Verified
INV003063,02-11-2025,119004,SIP,100000,Pune,Visakhapatnam,B30,56+,Male,25.8,UPI,Verified
INV003063,21-11-2022,119849,Lumpsum,1000,Pune,Visakhapatnam,B30,56+,Male,25.8,Mandate,Verified
INV003063,05-07-2022,119092,SIP,500,Pune,Visakhapatnam,B30,56+,Male,25.8,UPI,Verified
INV003063,24-06-2023,120717,Redemption,5000,Pune,Visakhapatnam,B30,56+,Male,25.8,UPI,Verified
INV003064,14-10-2025,119849,SIP,500,Maharashtra,Surat,T30,26-35,Male,35.1,Net Banking,Verified
INV003064,18-05-2024,119005,Lumpsum,500,Maharashtra,Surat,T30,26-35,Male,35.1,UPI,Verified
INV003064,07-07-2024,119849,Redemption,500,Maharashtra,Surat,T30,26-35,Male,35.1,UPI,Verified
INV003064,12-06-2025,120848,SIP,50000,Maharashtra,Surat,T30,26-35,Male,35.1,UPI,Verified
INV003064,08-06-2025,119004,SIP,500,Maharashtra,Surat,T30,26-35,Male,35.1,Mandate,Verified
INV003064,07-07-2022,119001,Redemption,5000,Maharashtra,Surat,T30,26-35,Male,35.1,Mandate,Verified
INV003065,22-04-2025,120716,SIP,25000,Karnataka,Ahmedabad,T30,36-45,Male,17.4,Mandate,Verified
INV003065,26-08-2024,119004,Lumpsum,5000,Karnataka,Ahmedabad,T30,36-45,Male,17.4,Net Banking,Verified
INV003065,20-05-2025,125362,SIP,100000,Karnataka,Ahmedabad,T30,36-45,Male,17.4,Mandate,Verified
INV003065,29-10-2023,119003,Redemption,500,Karnataka,Ahmedabad,T30,36-45,Male,17.4,Cheque,Verified
INV003065,12-09-2023,119008,SIP,25000,Karnataka,Ahmedabad,T30,36-45,Male,17.4,UPI,Verified
INV003065,11-10-2025,118991,Lumpsum,10000,Karnataka,Ahmedabad,T30,36-45,Male,17.4,Net Banking,Verified
INV003065,08-01-2025,120848,Lumpsum,100000,Karnataka,Ahmedabad,T30,36-45,Male,17.4,UPI,Verified
INV003065,30-05-2023,119551,Redemption,10000,Karnataka,Ahmedabad,T30,36-45,Male,17.4,Cheque,Verified
INV003066,17-06-2025,120503,SIP,3000,Gujarat,Vadodara,B30,26-35,Male,21.0,Net Banking,Verified
INV003066,22-11-2024,120848,SIP,100000,Gujarat,Vadodara,B30,26-35,Male,21.0,UPI,Verified
INV003066,21-12-2023,119092,Lumpsum,2000,Gujarat,Vadodara,B30,26-35,Male,21.0,UPI,Verified
INV003066,22-10-2022,119007,SIP,2000,Gujarat,Vadodara,B30,26-35,Male,21.0,Net Banking,Verified
INV003066,27-02-2022,120841,Lumpsum,5000,Gujarat,Vadodara,B30,26-35,Male,21.0,Cheque,Verified
INV003066,13-12-2025,119553,SIP,50000,Gujarat,Vadodara,B30,26-35,Male,21.0,Cheque,Verified
INV003066,03-12-2024,119008,Redemption,100000,Gujarat,Vadodara,B30,26-35,Male,21.0,UPI,Verified
INV003066,07-06-2023,120846,Lumpsum,3000,Gujarat,Vadodara,B30,26-35,Male,21.0,UPI,Verified
INV003066,16-12-2022,120507,SIP,50000,Gujarat,Vadodara,B30,26-35,Male,21.0,UPI,Verified
INV003066,20-12-2023,120505,Redemption,5000,Gujarat,Vadodara,B30,26-35,Male,21.0,UPI,Verified
INV003066,17-01-2024,119009,Lumpsum,100000,Gujarat,Vadodara,B30,26-35,Male,21.0,UPI,Verified
INV003067,30-08-2022,119001,SIP,5000,Maharashtra,Ahmedabad,T30,26-35,Male,15.1,Mandate,Pending
INV003067,06-06-2022,125496,Lumpsum,50000,Maharashtra,Ahmedabad,T30,26-35,Male,15.1,Mandate,Pending
INV003067,31-01-2025,119551,Redemption,500,Maharashtra,Ahmedabad,T30,26-35,Male,15.1,Mandate,Pending
INV003067,25-01-2022,118989,SIP,100000,Maharashtra,Ahmedabad,T30,26-35,Male,15.1,UPI,Pending
INV003067,31-12-2023,119005,SIP,5000,Maharashtra,Ahmedabad,T30,26-35,Male,15.1,UPI,Pending
INV003067,17-07-2025,119003,Lumpsum,2000,Maharashtra,Ahmedabad,T30,26-35,Male,15.1,UPI,Pending
INV003067,24-08-2023,120511,Redemption,1000,Maharashtra,Ahmedabad,T30,26-35,Male,15.1,UPI,Pending
INV003067,19-09-2022,119551,SIP,2000,Maharashtra,Ahmedabad,T30,26-35,Male,15.1,UPI,Pending
INV003067,30-07-2023,119847,Lumpsum,500,Maharashtra,Ahmedabad,T30,26-35,Male,15.1,UPI,Pending
INV003067,19-03-2024,125358,SIP,10000,Maharashtra,Ahmedabad,T30,26-35,Male,15.1,Mandate,Pending
INV003068,22-01-2022,120509,Redemption,25000,Gujarat,Kolkata,T30,18-25,Female,5.7,UPI,Verified
INV003068,13-10-2024,125354,SIP,1000,Gujarat,Kolkata,T30,18-25,Female,5.7,UPI,Verified
INV003068,26-01-2025,120717,SIP,2000,Gujarat,Kolkata,T30,18-25,Female,5.7,UPI,Verified
INV003068,10-01-2025,119849,SIP,3000,Gujarat,Kolkata,T30,18-25,Female,5.7,UPI,Verified
INV003068,19-06-2024,120717,SIP,25000,Gujarat,Kolkata,T30,18-25,Female,5.7,UPI,Verified
INV003068,28-04-2024,120846,Redemption,50000,Gujarat,Kolkata,T30,18-25,Female,5.7,UPI,Verified
INV003068,08-11-2023,120716,Redemption,100000,Gujarat,Kolkata,T30,18-25,Female,5.7,UPI,Verified
INV003068,22-12-2025,119849,Redemption,10000,Gujarat,Kolkata,T30,18-25,Female,5.7,Mandate,Verified
INV003068,18-03-2023,119000,Lumpsum,25000,Gujarat,Kolkata,T30,18-25,Female,5.7,UPI,Verified
INV003068,27-09-2025,120505,Lumpsum,50000,Gujarat,Kolkata,T30,18-25,Female,5.7,UPI,Verified
INV003068,01-03-2022,118989,SIP,25000,Gujarat,Kolkata,T30,18-25,Female,5.7,UPI,Verified
INV003068,26-02-2022,125360,Redemption,25000,Gujarat,Kolkata,T30,18-25,Female,5.7,UPI,Verified
INV003069,01-12-2022,119555,Lumpsum,10000,Uttar Pradesh,Bhopal,B30,56+,Female,8.7,Net Banking,Pending
INV003069,01-05-2024,119005,SIP,500,Uttar Pradesh,Bhopal,B30,56+,Female,8.7,Net Banking,Pending
INV003069,24-10-2022,119004,SIP,2000,Uttar Pradesh,Bhopal,B30,56+,Female,8.7,UPI,Pending
INV003069,17-02-2023,119004,Redemption,5000,Uttar Pradesh,Bhopal,B30,56+,Female,8.7,Net Banking,Pending
INV003069,06-04-2023,119555,Lumpsum,100000,Uttar Pradesh,Bhopal,B30,56+,Female,8.7,UPI,Pending
INV003069,22-07-2024,120509,SIP,500,Uttar Pradesh,Bhopal,B30,56+,Female,8.7,UPI,Pending
INV003069,11-07-2023,119000,SIP,1000,Uttar Pradesh,Bhopal,B30,56+,Female,8.7,Cheque,Pending
INV003069,14-05-2023,119553,SIP,2000,Uttar Pradesh,Bhopal,B30,56+,Female,8.7,UPI,Pending
INV003069,29-08-2023,119092,Redemption,3000,Uttar Pradesh,Bhopal,B30,56+,Female,8.7,UPI,Pending
INV003069,05-09-2025,125496,Lumpsum,10000,Uttar Pradesh,Bhopal,B30,56+,Female,8.7,UPI,Pending
INV003069,19-11-2024,119004,SIP,25000,Uttar Pradesh,Bhopal,B30,56+,Female,8.7,UPI,Pending
INV003070,10-12-2022,120850,SIP,2000,Kerala,Mumbai,T30,26-35,Female,8.6,Mandate,Verified
INV003070,13-03-2022,120848,SIP,500,Kerala,Mumbai,T30,26-35,Female,8.6,UPI,Verified
INV003070,05-10-2025,119008,Redemption,500,Kerala,Mumbai,T30,26-35,Female,8.6,Net Banking,Verified
INV003070,19-07-2025,125362,Lumpsum,10000,Kerala,Mumbai,T30,26-35,Female,8.6,UPI,Verified
INV003071,14-03-2024,120507,Lumpsum,3000,Karnataka,Pune,T30,46-55,Female,34.9,Cheque,Verified
INV003071,13-08-2024,125362,SIP,100000,Karnataka,Pune,T30,46-55,Female,34.9,Cheque,Verified
INV003071,12-10-2023,119000,SIP,50000,Karnataka,Pune,T30,46-55,Female,34.9,UPI,Verified
INV003071,30-10-2024,119555,Lumpsum,2000,Karnataka,Pune,T30,46-55,Female,34.9,UPI,Verified
INV003071,04-01-2024,118632,SIP,2000,Karnataka,Pune,T30,46-55,Female,34.9,Cheque,Verified
INV003071,28-07-2023,120848,SIP,50000,Karnataka,Pune,T30,46-55,Female,34.9,Cheque,Verified
INV003071,06-08-2025,120841,Redemption,1000,Karnataka,Pune,T30,46-55,Female,34.9,Net Banking,Verified
INV003071,07-05-2023,119002,SIP,5000,Karnataka,Pune,T30,46-55,Female,34.9,UPI,Verified
INV003071,28-06-2023,125358,Redemption,10000,Karnataka,Pune,T30,46-55,Female,34.9,UPI,Verified
INV003071,29-06-2022,125354,SIP,5000,Karnataka,Pune,T30,46-55,Female,34.9,UPI,Verified
INV003071,08-01-2022,120503,Redemption,500,Karnataka,Pune,T30,46-55,Female,34.9,Net Banking,Verified
INV003071,11-08-2024,119003,SIP,5000,Karnataka,Pune,T30,46-55,Female,34.9,Cheque,Verified
INV003071,02-07-2023,120841,Redemption,100000,Karnataka,Pune,T30,46-55,Female,34.9,Cheque,Verified
INV003072,07-09-2025,125496,Redemption,1000,Rajasthan,Vadodara,B30,46-55,Male,34.7,UPI,Verified
INV003072,19-07-2024,125494,SIP,2000,Rajasthan,Vadodara,B30,46-55,Male,34.7,Net Banking,Verified
INV003072,16-12-2023,120503,SIP,10000,Rajasthan,Vadodara,B30,46-55,Male,34.7,Cheque,Verified
INV003072,30-07-2025,119555,Redemption,2000,Rajasthan,Vadodara,B30,46-55,Male,34.7,UPI,Verified
